path,relative_path,group,filename,extension,width,height,orientation,megapixels,entropy,contrast,luminance,bytes
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_11.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_11.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_11.jpg,.jpg,1440,1080,landscape,1.56,7.749,58.715,110.365,523470
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_12.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_12.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_12.jpg,.jpg,1440,1080,landscape,1.56,7.745,58.369,110.052,537813
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_13.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_13.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_13.jpg,.jpg,1440,1080,landscape,1.56,7.716,59.247,111.245,509201
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_14.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_14.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_14.jpg,.jpg,1440,1080,landscape,1.56,7.718,59.85,112.602,494260
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_15.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_15.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_15.jpg,.jpg,1080,1440,portrait,1.56,7.75,61.562,108.393,403356
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_16.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_16.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_16.jpg,.jpg,1080,1440,portrait,1.56,7.78,62.304,112.4,338506
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_17.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_17.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_17.jpg,.jpg,1440,1080,landscape,1.56,7.733,58.397,108.913,520326
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_18.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_18.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_18.jpg,.jpg,1080,1440,portrait,1.56,7.765,60.475,119.63,444361
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_19.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_19.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_19.jpg,.jpg,1080,1440,portrait,1.56,7.398,53.553,88.898,288224
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_20.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_20.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_20.jpg,.jpg,1080,1440,portrait,1.56,7.401,57.452,137.94,301975
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_21.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_21.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_21.jpg,.jpg,1080,1440,portrait,1.56,7.564,53.659,103.555,296532
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_22.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_22.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_22.jpg,.jpg,1080,1440,portrait,1.56,7.601,57.233,99.614,345305
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_23.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_23.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_23.jpg,.jpg,1080,1440,portrait,1.56,7.259,68.196,92.171,330875
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_24.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_24.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_24.jpg,.jpg,1080,1440,portrait,1.56,7.737,57.793,124.933,313498
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_25.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_25.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_25.jpg,.jpg,1080,1440,portrait,1.56,7.699,60.761,125.326,293598
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_26.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_26.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_26.jpg,.jpg,1440,1080,landscape,1.56,7.8,60.156,112.701,507304
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_27.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_27.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_27.jpg,.jpg,1080,1440,portrait,1.56,7.682,58.15,122.185,402180
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_28.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_28.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_28.jpg,.jpg,1080,1440,portrait,1.56,7.631,56.855,116.848,391700
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160634899_29.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160634899_29.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160634899_29.jpg,.jpg,1080,1440,portrait,1.56,7.626,55.979,116.815,400507
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745.jpg,.jpg,1080,1440,portrait,1.56,7.614,56.216,144.219,338789
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_01.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_01.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_01.jpg,.jpg,1080,1440,portrait,1.56,7.662,56.253,133.848,309578
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_02.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_02.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_02.jpg,.jpg,1080,1440,portrait,1.56,7.706,62.007,129.867,430169
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_03.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_03.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_03.jpg,.jpg,1080,1440,portrait,1.56,7.571,60.077,112.473,472040
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_04.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_04.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_04.jpg,.jpg,1080,1440,portrait,1.56,7.56,58.096,112.747,489292
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_05.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_05.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_05.jpg,.jpg,1080,1440,portrait,1.56,7.657,59.818,119.213,506357
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_06.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_06.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_06.jpg,.jpg,1080,1440,portrait,1.56,7.41,81.246,134.66,658996
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_07.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_07.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_07.jpg,.jpg,1080,1440,portrait,1.56,7.218,84.025,134.691,358516
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_08.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_08.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_08.jpg,.jpg,1080,1440,portrait,1.56,7.071,70.619,148.824,323995
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_09.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_09.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_09.jpg,.jpg,1080,1440,portrait,1.56,7.283,84.375,138.616,370795
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_10.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_10.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_10.jpg,.jpg,1080,1440,portrait,1.56,6.9,53.077,135.482,269792
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_11.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_11.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_11.jpg,.jpg,1080,1440,portrait,1.56,7.188,42.159,124.914,443654
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_12.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_12.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_12.jpg,.jpg,1080,1440,portrait,1.56,6.951,38.783,132.333,354553
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_13.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_13.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_13.jpg,.jpg,1080,1440,portrait,1.56,6.92,37.699,146.099,372092
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_14.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_14.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_14.jpg,.jpg,1080,1440,portrait,1.56,6.958,36.821,131.899,406445
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_15.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_15.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_15.jpg,.jpg,1080,1440,portrait,1.56,6.969,36.073,125.472,417801
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_16.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_16.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_16.jpg,.jpg,1080,1440,portrait,1.56,6.835,34.156,154.342,374813
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_17.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_17.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_17.jpg,.jpg,1080,1440,portrait,1.56,7.064,39.256,131.111,401183
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_18.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_18.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_18.jpg,.jpg,1080,1440,portrait,1.56,6.977,38.966,130.18,387708
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_19.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_19.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_19.jpg,.jpg,1080,1440,portrait,1.56,7.205,48.687,106.806,370319
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_20.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_20.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_20.jpg,.jpg,1080,1440,portrait,1.56,7.115,45.415,112.481,479308
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_21.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_21.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_21.jpg,.jpg,1080,1440,portrait,1.56,7.244,49.51,109.23,410367
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_22.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_22.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_22.jpg,.jpg,1080,1440,portrait,1.56,6.787,42.564,133.176,280807
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_23.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_23.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_23.jpg,.jpg,1080,1440,portrait,1.56,6.921,43.445,126.483,306126
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_24.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_24.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_24.jpg,.jpg,1080,1440,portrait,1.56,7.062,45.166,117.729,360277
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_25.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_25.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_25.jpg,.jpg,1080,1440,portrait,1.56,7.13,46.307,124.744,332740
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_26.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_26.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_26.jpg,.jpg,1080,1440,portrait,1.56,6.994,45.446,123.505,317193
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_27.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_27.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_27.jpg,.jpg,1080,1440,portrait,1.56,6.565,49.326,131.412,249159
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250724_160855745_28.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250724_160855745_28.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250724_160855745_28.jpg,.jpg,1080,1440,portrait,1.56,6.624,50.631,133.733,257230
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250725_150144587.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250725_150144587.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250725_150144587.jpg,.jpg,4000,2252,landscape,9.01,7.752,55.261,126.33,4261932
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250725_150144587_01.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250725_150144587_01.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250725_150144587_01.jpg,.jpg,4000,2252,landscape,9.01,7.755,55.054,125.294,4032488
C:\Users\seong\OneDrive\Desktop\2025\[사진] 2025 여름수련회 (천진중앙교회연주)\KakaoTalk_20250725_150148984.jpg,2025/[사진] 2025 여름수련회 (천진중앙교회연주)/KakaoTalk_20250725_150148984.jpg,2025 / [사진] 2025 여름수련회 (천진중앙교회연주),KakaoTalk_20250725_150148984.jpg,.jpg,4000,2252,landscape,9.01,7.61,54.41,122.504,3229488
